order_id,order_date,city,state,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age,sales
ORD1020594,2024-08-05,Chennai,Tamil Nadu,Offline,Online Only,Eyeglasses,2,3653,0,7306.0,Debit Card,Other,18,7306
ORD1020595,2024-09-01,Coimbatore,Tamil Nadu,Offline,Mall Store,Sunglasses,1,923,20,738.4,Net Banking,Female,22,923
ORD1020596,2022-05-13,Bhopal,Madhya Pradesh,Offline,Standalone Store,Sunglasses,2,3307,0,6614.0,Cash,Female,24,6614
ORD1020597,2022-10-11,Faridabad,Haryana,Offline,Standalone Store,Contact Lenses,2,4581,10,8245.8,UPI,Other,40,9162
ORD1020598,2023-11-21,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,3,2406,0,7218.0,Cash,Male,26,7218
ORD1020599,2025-08-29,Coimbatore,Tamil Nadu,Offline,Standalone Store,Eyeglasses,1,4019,10,3617.1,Net Banking,Male,31,4019
ORD1020600,2025-09-08,Chandigarh,Chandigarh,Offline,High Street Store,Eyeglasses,3,2710,10,7317.0,UPI,Female,43,8130
ORD1020601,2024-07-02,Bhubaneswar,Odisha,Online,Online Only,Eyeglasses,2,3993,10,7187.4,Net Banking,Female,40,7986
ORD1020602,2025-06-03,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,1,4467,10,4020.3,UPI,Female,22,4467
ORD1020603,2025-07-06,Ahmedabad,Gujarat,Offline,Mall Store,Eyeglasses,2,1383,5,2627.7,Net Banking,Other,50,2766
ORD1020604,2023-05-10,Delhi,Delhi,Offline,High Street Store,Sunglasses,1,1135,15,964.75,Net Banking,Male,64,1135
ORD1020605,2025-06-14,Noida,Uttar Pradesh,Offline,High Street Store,Contact Lenses,3,1444,5,4115.4,UPI,Female,41,4332
ORD1020606,2023-12-06,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,3,2971,5,8467.35,Debit Card,Female,44,8913
ORD1020607,2024-07-31,Pune,Maharashtra,Online,Online Only,Contact Lenses,2,3171,25,4756.5,Credit Card,Female,50,6342
ORD1020608,2023-01-10,Lucknow,Uttar Pradesh,Offline,High Street Store,Eyeglasses,2,3747,15,6369.9,Cash,Male,58,7494
ORD1020609,2024-05-11,Chennai,Tamil Nadu,Offline,Online Only,Computer Glasses,1,4953,10,4457.7,Cash,Other,58,4953
ORD1020610,2024-09-01,Hyderabad,Telangana,Offline,Standalone Store,Sunglasses,3,2396,10,6469.2,UPI,Male,25,7188
ORD1020611,2022-04-26,Indore,Madhya Pradesh,Offline,High Street Store,Computer Glasses,2,4982,15,8469.4,UPI,Female,40,9964
ORD1020612,2022-07-20,Chennai,Tamil Nadu,Offline,Online Only,Computer Glasses,3,1882,5,5363.7,Cash,Female,61,5646
ORD1020613,2023-12-27,Hyderabad,Telangana,Online,Online Only,Contact Lenses,2,3770,10,6786.0,Debit Card,Male,51,7540
ORD1020614,2024-09-23,Delhi,Delhi,Offline,Online Only,Contact Lenses,1,4430,0,4430.0,Debit Card,Female,27,4430
ORD1020615,2023-01-25,Kochi,Kerala,Offline,Standalone Store,Sunglasses,1,1704,0,1704.0,UPI,Male,26,1704
ORD1020616,2023-12-31,Kolkata,West Bengal,Offline,Mall Store,Sunglasses,1,2882,0,2882.0,Net Banking,Other,57,2882
ORD1020617,2023-07-19,Cuttack,Odisha,Online,Online Only,Sunglasses,3,3525,0,10575.0,Credit Card,Male,22,10575
ORD1020618,2024-03-13,Mumbai,Maharashtra,Offline,Online Only,Sunglasses,2,3940,5,7486.0,UPI,Male,48,7880
ORD1020619,2022-07-09,Jaipur,Rajasthan,Online,Online Only,Contact Lenses,3,2531,15,6454.05,Cash,Other,22,7593
ORD1020620,2023-03-31,Trivandrum,Kerala,Offline,Mall Store,Sunglasses,3,4071,10,10991.7,UPI,Male,19,12213
ORD1020621,2024-11-11,Bhopal,Madhya Pradesh,Offline,High Street Store,Contact Lenses,1,2053,10,1847.7,Debit Card,Other,57,2053
ORD1020622,2024-08-16,Chennai,Tamil Nadu,Offline,Standalone Store,Contact Lenses,3,2294,5,6537.9,Net Banking,Male,63,6882
ORD1020623,2025-12-10,Ranchi,Jharkhand,Offline,Mall Store,Contact Lenses,2,4332,15,7364.4,UPI,Other,27,8664
ORD1020624,2023-01-15,Kolkata,West Bengal,Online,Online Only,Contact Lenses,2,4431,10,7975.8,Cash,Female,28,8862
ORD1020625,2023-10-12,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,2553,15,6510.15,Debit Card,Female,33,7659
ORD1020626,2022-12-05,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,3,2431,0,7293.0,Debit Card,Other,31,7293
ORD1020627,2024-01-31,Indore,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,1,4084,5,3879.8,Cash,Other,55,4084
ORD1020628,2024-02-03,Trivandrum,Kerala,Online,Online Only,Contact Lenses,1,2303,20,1842.4,Debit Card,Other,40,2303
ORD1020629,2025-11-22,Faridabad,Haryana,Offline,High Street Store,Sunglasses,3,3181,20,7634.4,Debit Card,Female,20,9543
ORD1020630,2022-10-03,Bhubaneswar,Odisha,Offline,Online Only,Contact Lenses,2,1599,10,2878.2,Net Banking,Female,45,3198
ORD1020631,2025-07-06,Kochi,Kerala,Offline,Standalone Store,Contact Lenses,1,1219,15,1036.15,UPI,Other,28,1219
ORD1020632,2025-09-10,Delhi,Delhi,Online,Online Only,Computer Glasses,1,4159,20,3327.2,Credit Card,Male,42,4159
ORD1020633,2023-01-16,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,3905,0,3905.0,Net Banking,Female,37,3905
ORD1020634,2024-07-27,Lucknow,Uttar Pradesh,Online,Online Only,Sunglasses,3,4576,5,13041.6,Debit Card,Female,29,13728
ORD1020635,2022-09-21,Kolkata,West Bengal,Online,Online Only,Computer Glasses,3,4991,10,13475.7,Debit Card,Female,50,14973
ORD1020636,2025-07-27,Mumbai,Maharashtra,Offline,Online Only,Computer Glasses,2,2009,20,3214.4,Debit Card,Other,54,4018
ORD1020637,2023-07-05,Faridabad,Haryana,Offline,Mall Store,Contact Lenses,1,2374,10,2136.6,Debit Card,Other,31,2374
ORD1020638,2024-07-27,Coimbatore,Tamil Nadu,Offline,High Street Store,Eyeglasses,2,3364,20,5382.4,Credit Card,Female,39,6728
ORD1020639,2023-12-07,Bengaluru,Karnataka,Offline,Standalone Store,Computer Glasses,3,3953,25,8894.25,Cash,Male,49,11859
ORD1020640,2025-10-08,Kolkata,West Bengal,Offline,High Street Store,Contact Lenses,3,2402,20,5764.8,Credit Card,Male,56,7206
ORD1020641,2023-12-04,Kochi,Kerala,Offline,Standalone Store,Computer Glasses,2,4904,0,9808.0,Credit Card,Other,40,9808
ORD1020642,2023-07-17,Mumbai,Maharashtra,Online,Online Only,Sunglasses,1,4770,0,4770.0,Net Banking,Other,61,4770
ORD1020643,2022-06-16,Kolkata,West Bengal,Online,Online Only,Sunglasses,1,1939,15,1648.15,Debit Card,Male,19,1939
ORD1020644,2023-06-23,Cuttack,Odisha,Offline,Mall Store,Contact Lenses,1,4644,20,3715.2,Debit Card,Female,54,4644
ORD1020645,2023-12-12,Coimbatore,Tamil Nadu,Offline,Online Only,Sunglasses,3,3142,5,8954.7,Net Banking,Other,48,9426
ORD1020646,2023-05-23,Faridabad,Haryana,Offline,Standalone Store,Eyeglasses,1,3080,10,2772.0,Debit Card,Other,43,3080
ORD1020647,2022-02-20,Kochi,Kerala,Online,Online Only,Sunglasses,1,4557,10,4101.3,UPI,Other,18,4557
ORD1020648,2023-03-15,Indore,Madhya Pradesh,Online,Online Only,Computer Glasses,3,3284,0,9852.0,Credit Card,Other,18,9852
ORD1020649,2022-03-10,Kolkata,West Bengal,Offline,Standalone Store,Computer Glasses,1,4917,15,4179.45,Credit Card,Male,51,4917
ORD1020650,2022-01-07,Gurugram,Haryana,Offline,Standalone Store,Contact Lenses,3,1500,10,4050.0,Debit Card,Male,18,4500
ORD1020651,2023-02-24,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,2,3471,10,6247.8,Net Banking,Male,57,6942
ORD1020652,2022-04-27,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,2,1574,5,2990.6,UPI,Female,19,3148
ORD1020653,2024-01-09,Chandigarh,Chandigarh,Offline,High Street Store,Computer Glasses,1,2969,10,2672.1,Cash,Male,24,2969
ORD1020654,2025-07-04,Patna,Bihar,Online,Online Only,Eyeglasses,3,4831,5,13768.35,Credit Card,Other,46,14493
ORD1020655,2024-11-26,Bhopal,Madhya Pradesh,Offline,Online Only,Eyeglasses,2,2022,5,3841.8,UPI,Male,59,4044
ORD1020656,2022-11-13,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,2,3157,5,5998.3,Debit Card,Other,39,6314
ORD1020657,2022-10-08,Mumbai,Maharashtra,Offline,Standalone Store,Contact Lenses,3,1876,15,4783.8,UPI,Female,55,5628
ORD1020658,2025-12-03,Kochi,Kerala,Online,Online Only,Eyeglasses,1,2623,0,2623.0,Debit Card,Other,46,2623
ORD1020659,2022-08-26,Cuttack,Odisha,Offline,Mall Store,Eyeglasses,3,2094,5,5967.9,Cash,Male,28,6282
ORD1020660,2024-11-23,Patna,Bihar,Offline,Standalone Store,Eyeglasses,1,3979,10,3581.1,UPI,Other,22,3979
ORD1020661,2024-07-22,Ranchi,Jharkhand,Offline,Standalone Store,Eyeglasses,1,2378,20,1902.4,Cash,Female,48,2378
ORD1020662,2022-01-02,Delhi,Delhi,Online,Online Only,Computer Glasses,2,3358,0,6716.0,Net Banking,Other,32,6716
ORD1020663,2022-09-23,Bhubaneswar,Odisha,Online,Online Only,Computer Glasses,3,4481,0,13443.0,Net Banking,Male,40,13443
ORD1020664,2025-12-21,Indore,Madhya Pradesh,Online,Online Only,Computer Glasses,2,4527,10,8148.6,Cash,Male,63,9054
ORD1020665,2023-08-19,Ranchi,Jharkhand,Offline,High Street Store,Eyeglasses,3,2299,5,6552.15,Debit Card,Other,62,6897
ORD1020666,2025-05-02,Trivandrum,Kerala,Offline,High Street Store,Computer Glasses,2,3932,25,5898.0,Net Banking,Female,28,7864
ORD1020667,2023-03-06,Cuttack,Odisha,Online,Online Only,Computer Glasses,2,2336,25,3504.0,Credit Card,Other,28,4672
ORD1020668,2024-05-10,Cuttack,Odisha,Offline,High Street Store,Contact Lenses,1,4460,20,3568.0,Credit Card,Female,62,4460
ORD1020669,2023-10-05,Faridabad,Haryana,Offline,Online Only,Eyeglasses,1,2883,15,2450.55,Credit Card,Female,60,2883
ORD1020670,2022-11-29,Kochi,Kerala,Offline,Mall Store,Sunglasses,1,1760,0,1760.0,Cash,Other,35,1760
ORD1020671,2023-01-15,Ahmedabad,Gujarat,Offline,Online Only,Contact Lenses,3,2021,10,5456.7,UPI,Male,53,6063
ORD1020672,2023-08-10,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,3,4788,0,14364.0,UPI,Female,23,14364
ORD1020673,2022-03-24,Delhi,Delhi,Offline,High Street Store,Sunglasses,2,2195,10,3951.0,UPI,Other,50,4390
ORD1020674,2022-05-14,Kochi,Kerala,Online,Online Only,Contact Lenses,3,4772,0,14316.0,Debit Card,Other,18,14316
ORD1020675,2024-05-31,Cuttack,Odisha,Offline,Standalone Store,Contact Lenses,3,2820,10,7614.0,Cash,Female,61,8460
ORD1020676,2025-08-28,Trivandrum,Kerala,Offline,Mall Store,Eyeglasses,1,4457,25,3342.75,Credit Card,Other,57,4457
ORD1020677,2024-04-21,Noida,Uttar Pradesh,Offline,Standalone Store,Eyeglasses,3,3132,5,8926.2,Credit Card,Female,45,9396
ORD1020678,2025-06-13,Jaipur,Rajasthan,Online,Online Only,Sunglasses,3,4540,10,12258.0,Net Banking,Female,33,13620
ORD1020679,2024-10-16,Coimbatore,Tamil Nadu,Offline,Mall Store,Eyeglasses,2,3426,10,6166.8,Net Banking,Male,50,6852
ORD1020680,2023-05-26,Hyderabad,Telangana,Online,Online Only,Sunglasses,1,2541,0,2541.0,UPI,Other,31,2541
ORD1020681,2025-08-19,Pune,Maharashtra,Offline,High Street Store,Computer Glasses,1,2528,10,2275.2,Net Banking,Female,28,2528
ORD1020682,2022-05-05,Chennai,Tamil Nadu,Offline,High Street Store,Contact Lenses,3,4128,0,12384.0,Credit Card,Other,20,12384
ORD1020683,2023-11-23,Lucknow,Uttar Pradesh,Offline,Online Only,Contact Lenses,1,1807,25,1355.25,Debit Card,Male,46,1807
ORD1020684,2025-01-02,Gurugram,Haryana,Online,Online Only,Sunglasses,2,1040,25,1560.0,UPI,Other,25,2080
ORD1020685,2025-06-01,Patna,Bihar,Offline,High Street Store,Computer Glasses,3,3218,15,8205.9,Net Banking,Male,56,9654
ORD1020686,2022-01-15,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,1,2125,5,2018.75,Credit Card,Other,24,2125
ORD1020687,2022-05-15,Chennai,Tamil Nadu,Offline,High Street Store,Computer Glasses,1,4625,10,4162.5,Net Banking,Female,22,4625
ORD1020688,2024-01-07,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,3,992,20,2380.8,Debit Card,Other,47,2976
ORD1020689,2025-11-20,Patna,Bihar,Offline,Online Only,Eyeglasses,2,3552,15,6038.4,Debit Card,Male,32,7104
ORD1020690,2024-01-22,Mumbai,Maharashtra,Offline,High Street Store,Eyeglasses,3,1550,5,4417.5,Cash,Male,53,4650
ORD1020691,2025-11-01,Indore,Madhya Pradesh,Offline,High Street Store,Eyeglasses,1,1619,5,1538.05,Net Banking,Male,47,1619
ORD1020692,2025-04-13,Chennai,Tamil Nadu,Offline,High Street Store,Computer Glasses,2,1312,15,2230.4,Net Banking,Male,31,2624
ORD1020693,2024-09-28,Chandigarh,Chandigarh,Online,Online Only,Computer Glasses,3,4149,0,12447.0,Net Banking,Female,25,12447
ORD1020694,2023-11-08,Bengaluru,Karnataka,Online,Online Only,Contact Lenses,3,2794,15,7124.7,Cash,Female,58,8382
ORD1020695,2023-02-04,Bhopal,Madhya Pradesh,Offline,Online Only,Contact Lenses,1,3181,0,3181.0,UPI,Male,19,3181
ORD1020696,2023-05-30,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,4533,15,11559.15,Debit Card,Female,58,13599
ORD1020697,2022-04-30,Mumbai,Maharashtra,Offline,Online Only,Sunglasses,2,1473,20,2356.8,Net Banking,Other,60,2946
ORD1020698,2025-12-25,Trivandrum,Kerala,Online,Online Only,Contact Lenses,1,2045,10,1840.5,UPI,Other,29,2045
ORD1020699,2023-05-28,Coimbatore,Tamil Nadu,Online,Online Only,Computer Glasses,1,1017,0,1017.0,UPI,Male,44,1017
ORD1020700,2023-05-03,Chennai,Tamil Nadu,Offline,Online Only,Eyeglasses,2,4780,10,8604.0,UPI,Male,30,9560
ORD1020701,2022-07-15,Chennai,Tamil Nadu,Online,Online Only,Sunglasses,3,4830,5,13765.5,Net Banking,Other,54,14490
ORD1020702,2024-06-08,Ahmedabad,Gujarat,Online,Online Only,Computer Glasses,3,1461,5,4163.85,Cash,Other,26,4383
ORD1020703,2024-09-10,Trivandrum,Kerala,Online,Online Only,Sunglasses,3,1423,20,3415.2,Net Banking,Other,55,4269
ORD1020704,2025-08-05,Pune,Maharashtra,Online,Online Only,Contact Lenses,2,3714,15,6313.8,Credit Card,Male,58,7428
ORD1020705,2022-10-22,Kolkata,West Bengal,Offline,Standalone Store,Eyeglasses,1,3729,25,2796.75,Debit Card,Female,36,3729
ORD1020706,2022-10-20,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,1,1171,10,1053.9,Credit Card,Female,35,1171
ORD1020707,2025-05-19,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,1,3410,20,2728.0,Credit Card,Female,53,3410
ORD1020708,2024-03-17,Patna,Bihar,Online,Online Only,Computer Glasses,3,4774,15,12173.7,Credit Card,Other,39,14322
ORD1020709,2022-08-01,Coimbatore,Tamil Nadu,Offline,High Street Store,Eyeglasses,3,2848,5,8116.8,Net Banking,Other,57,8544
ORD1020710,2025-11-29,Kolkata,West Bengal,Online,Online Only,Eyeglasses,1,2475,0,2475.0,Debit Card,Female,52,2475
ORD1020711,2022-08-25,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,1,4584,0,4584.0,Credit Card,Female,50,4584
ORD1020712,2022-12-01,Coimbatore,Tamil Nadu,Online,Online Only,Sunglasses,2,2432,10,4377.6,Cash,Male,21,4864
ORD1020713,2024-12-22,Indore,Madhya Pradesh,Online,Online Only,Eyeglasses,2,4896,5,9302.4,Cash,Female,40,9792
ORD1020714,2022-09-06,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,2,1788,5,3397.2,Debit Card,Other,30,3576
ORD1020715,2025-12-05,Mumbai,Maharashtra,Offline,Mall Store,Eyeglasses,2,4673,5,8878.7,Credit Card,Male,56,9346
ORD1020716,2022-03-11,Bhopal,Madhya Pradesh,Online,Online Only,Sunglasses,2,4105,5,7799.5,UPI,Male,31,8210
ORD1020717,2025-05-11,Coimbatore,Tamil Nadu,Offline,Online Only,Eyeglasses,3,2037,0,6111.0,Credit Card,Female,56,6111
ORD1020718,2022-11-22,Chandigarh,Chandigarh,Online,Online Only,Contact Lenses,2,2556,0,5112.0,UPI,Other,30,5112
ORD1020719,2023-07-12,Patna,Bihar,Offline,High Street Store,Contact Lenses,3,4005,5,11414.25,Debit Card,Male,46,12015
ORD1020720,2024-07-23,Bhopal,Madhya Pradesh,Online,Online Only,Contact Lenses,3,1515,15,3863.25,Debit Card,Male,32,4545
ORD1020721,2025-12-17,Cuttack,Odisha,Offline,Mall Store,Computer Glasses,3,2684,0,8052.0,UPI,Female,31,8052
ORD1020722,2024-05-05,Mumbai,Maharashtra,Online,Online Only,Sunglasses,2,3190,15,5423.0,UPI,Male,38,6380
ORD1020723,2025-02-02,Chennai,Tamil Nadu,Offline,Mall Store,Computer Glasses,3,3603,25,8106.75,Net Banking,Other,47,10809
ORD1020724,2025-05-08,Cuttack,Odisha,Online,Online Only,Contact Lenses,2,2356,5,4476.4,Net Banking,Other,59,4712
ORD1020725,2025-06-27,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,3,3316,20,7958.4,UPI,Other,44,9948
ORD1020726,2025-08-27,Indore,Madhya Pradesh,Offline,Mall Store,Contact Lenses,2,835,5,1586.5,UPI,Female,37,1670
ORD1020727,2025-04-01,Patna,Bihar,Offline,Standalone Store,Eyeglasses,2,1740,0,3480.0,UPI,Male,27,3480
ORD1020728,2024-01-01,Trivandrum,Kerala,Offline,Standalone Store,Sunglasses,1,2494,15,2119.9,Credit Card,Other,33,2494
ORD1020729,2023-04-14,Kolkata,West Bengal,Offline,Online Only,Contact Lenses,2,3744,15,6364.8,Cash,Other,63,7488
ORD1020730,2023-06-24,Bhopal,Madhya Pradesh,Offline,Online Only,Eyeglasses,3,4156,15,10597.8,Credit Card,Male,29,12468
ORD1020731,2022-08-21,Cuttack,Odisha,Online,Online Only,Computer Glasses,2,2156,5,4096.4,UPI,Male,35,4312
ORD1020732,2025-02-15,Bhopal,Madhya Pradesh,Offline,Mall Store,Computer Glasses,1,903,0,903.0,Net Banking,Male,47,903
ORD1020733,2024-09-10,Gurugram,Haryana,Offline,Mall Store,Sunglasses,3,1718,0,5154.0,UPI,Female,56,5154
ORD1020734,2024-04-08,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,1,1568,5,1489.6,Cash,Male,41,1568
ORD1020735,2025-09-12,Patna,Bihar,Offline,Standalone Store,Computer Glasses,2,2031,15,3452.7,Cash,Other,29,4062
ORD1020736,2025-01-11,Kolkata,West Bengal,Online,Online Only,Sunglasses,1,2323,10,2090.7,UPI,Female,19,2323
ORD1020737,2022-03-10,Bengaluru,Karnataka,Online,Online Only,Sunglasses,2,3616,0,7232.0,Cash,Male,57,7232
ORD1020738,2022-05-19,Lucknow,Uttar Pradesh,Offline,High Street Store,Contact Lenses,3,1473,0,4419.0,Credit Card,Female,62,4419
ORD1020739,2023-09-08,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,2,2697,0,5394.0,Credit Card,Female,52,5394
ORD1020740,2025-10-05,Bhopal,Madhya Pradesh,Offline,Online Only,Eyeglasses,3,2258,0,6774.0,Cash,Female,40,6774
ORD1020741,2022-04-13,Lucknow,Uttar Pradesh,Offline,Online Only,Contact Lenses,3,1993,5,5680.05,Credit Card,Other,26,5979
ORD1020742,2025-08-26,Indore,Madhya Pradesh,Offline,Online Only,Contact Lenses,3,2016,20,4838.4,Debit Card,Other,35,6048
ORD1020743,2024-12-09,Coimbatore,Tamil Nadu,Offline,High Street Store,Computer Glasses,3,4367,0,13101.0,Credit Card,Male,55,13101
ORD1020744,2023-04-04,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,3,2010,15,5125.5,Net Banking,Female,49,6030
ORD1020745,2024-03-08,Pune,Maharashtra,Offline,Standalone Store,Contact Lenses,3,3692,5,10522.2,Cash,Female,55,11076
ORD1020746,2024-07-27,Kolkata,West Bengal,Offline,Standalone Store,Computer Glasses,3,2382,15,6074.1,Credit Card,Male,42,7146
ORD1020747,2022-10-21,Faridabad,Haryana,Offline,High Street Store,Computer Glasses,1,1640,5,1558.0,Cash,Other,35,1640
ORD1020748,2023-04-09,Indore,Madhya Pradesh,Online,Online Only,Computer Glasses,3,4562,0,13686.0,Credit Card,Other,52,13686
ORD1020749,2024-08-30,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,1,4676,10,4208.4,Net Banking,Female,38,4676
ORD1020750,2022-09-08,Chennai,Tamil Nadu,Online,Online Only,Sunglasses,3,1444,5,4115.4,Net Banking,Other,22,4332
ORD1020751,2024-12-07,Bengaluru,Karnataka,Online,Online Only,Eyeglasses,2,877,20,1403.2,Net Banking,Other,55,1754
ORD1020752,2025-09-23,Bhubaneswar,Odisha,Offline,Mall Store,Contact Lenses,1,4463,10,4016.7,UPI,Female,50,4463
ORD1020753,2025-10-26,Ahmedabad,Gujarat,Online,Online Only,Contact Lenses,2,2721,15,4625.7,UPI,Male,62,5442
ORD1020754,2023-12-14,Patna,Bihar,Offline,Mall Store,Sunglasses,3,2462,0,7386.0,Net Banking,Male,55,7386
ORD1020755,2022-03-02,Chandigarh,Chandigarh,Offline,Standalone Store,Eyeglasses,1,3615,0,3615.0,Cash,Female,48,3615
ORD1020756,2023-02-27,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,3,4484,10,12106.8,Credit Card,Female,56,13452
ORD1020757,2023-05-24,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,1,4773,0,4773.0,Debit Card,Other,50,4773
ORD1020758,2023-10-03,Pune,Maharashtra,Online,Online Only,Sunglasses,3,3468,15,8843.4,Debit Card,Female,60,10404
ORD1020759,2022-03-11,Coimbatore,Tamil Nadu,Online,Online Only,Contact Lenses,1,1772,15,1506.2,Net Banking,Male,29,1772
ORD1020760,2023-09-11,Hyderabad,Telangana,Offline,High Street Store,Sunglasses,2,1832,10,3297.6,Credit Card,Other,20,3664
ORD1020761,2022-06-17,Pune,Maharashtra,Offline,Mall Store,Contact Lenses,2,2291,15,3894.7,Net Banking,Male,26,4582
ORD1020762,2024-04-17,Lucknow,Uttar Pradesh,Offline,Mall Store,Contact Lenses,1,2311,10,2079.9,Cash,Other,54,2311
ORD1020763,2022-12-27,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,1,1452,10,1306.8,Net Banking,Other,64,1452
ORD1020764,2025-10-19,Gurugram,Haryana,Offline,High Street Store,Computer Glasses,3,2402,10,6485.4,Cash,Other,31,7206
ORD1020765,2024-09-06,Patna,Bihar,Offline,High Street Store,Sunglasses,1,885,20,708.0,Debit Card,Female,28,885
ORD1020766,2025-07-31,Lucknow,Uttar Pradesh,Offline,Online Only,Sunglasses,3,4480,15,11424.0,UPI,Male,47,13440
ORD1020767,2024-10-17,Chandigarh,Chandigarh,Online,Online Only,Sunglasses,2,2189,0,4378.0,Credit Card,Male,52,4378
ORD1020768,2022-02-25,Mumbai,Maharashtra,Offline,High Street Store,Computer Glasses,3,1609,10,4344.3,Debit Card,Other,45,4827
ORD1020769,2023-07-09,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,1,3909,0,3909.0,Cash,Female,34,3909
ORD1020770,2023-08-08,Kolkata,West Bengal,Online,Online Only,Contact Lenses,1,2900,10,2610.0,UPI,Male,35,2900
ORD1020771,2024-12-26,Gurugram,Haryana,Online,Online Only,Sunglasses,3,3276,5,9336.6,Cash,Other,52,9828
ORD1020772,2025-01-06,Delhi,Delhi,Online,Online Only,Sunglasses,3,4083,10,11024.1,Net Banking,Female,30,12249
ORD1020773,2024-12-13,Noida,Uttar Pradesh,Offline,High Street Store,Sunglasses,3,4772,0,14316.0,Credit Card,Female,22,14316
ORD1020774,2025-12-13,Faridabad,Haryana,Online,Online Only,Eyeglasses,2,2871,10,5167.8,Cash,Male,32,5742
ORD1020775,2022-05-05,Hyderabad,Telangana,Online,Online Only,Contact Lenses,1,846,15,719.1,UPI,Male,42,846
ORD1020776,2022-08-06,Pune,Maharashtra,Offline,Mall Store,Contact Lenses,3,2676,25,6021.0,Cash,Other,42,8028
ORD1020777,2023-05-09,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,3,2910,0,8730.0,Credit Card,Female,49,8730
ORD1020778,2024-05-18,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,1,4408,5,4187.6,Cash,Male,52,4408
ORD1020779,2023-03-08,Faridabad,Haryana,Online,Online Only,Contact Lenses,2,4288,20,6860.8,Credit Card,Female,44,8576
ORD1020780,2024-10-31,Bhubaneswar,Odisha,Offline,Standalone Store,Computer Glasses,1,4562,10,4105.8,Net Banking,Other,43,4562
